,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2353,44,technician,married,professional.course,,yes,no,telephone,may,tue,245,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2354,36,blue-collar,married,basic.9y,,no,yes,telephone,may,tue,136,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2355,44,blue-collar,divorced,basic.4y,,yes,no,telephone,may,tue,148,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2356,50,self-employed,married,university.degree,no,yes,yes,telephone,may,tue,137,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2357,38,blue-collar,single,university.degree,,no,no,telephone,may,tue,456,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2358,41,technician,married,professional.course,no,yes,no,telephone,may,tue,107,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2359,45,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,44,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2360,53,admin.,married,university.degree,no,yes,no,telephone,may,tue,118,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2361,36,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,135,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2362,45,services,married,high.school,no,yes,no,telephone,may,tue,276,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2363,34,services,married,basic.9y,,yes,no,telephone,may,tue,150,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2364,37,blue-collar,married,professional.course,no,no,yes,telephone,may,tue,118,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2365,25,technician,single,university.degree,no,yes,no,telephone,may,tue,38,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2366,35,admin.,divorced,university.degree,no,no,yes,telephone,may,tue,232,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2367,34,admin.,married,university.degree,no,no,no,telephone,may,tue,1167,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2368,32,,married,basic.6y,,no,no,telephone,may,tue,39,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2369,32,admin.,divorced,high.school,no,no,no,telephone,may,tue,325,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2370,39,self-employed,single,university.degree,no,no,no,telephone,may,tue,311,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2371,36,admin.,married,high.school,no,no,yes,telephone,may,tue,147,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2372,46,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,125,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2373,56,entrepreneur,married,university.degree,no,no,no,telephone,may,tue,98,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2374,37,technician,single,basic.9y,,no,yes,telephone,may,tue,93,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2375,37,technician,single,basic.9y,,no,no,telephone,may,tue,83,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2376,39,blue-collar,married,high.school,no,yes,no,telephone,may,tue,67,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2377,52,services,married,,,no,no,telephone,may,tue,77,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2378,39,services,married,,,no,no,telephone,may,tue,191,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2379,52,services,married,,,no,no,telephone,may,tue,144,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2380,51,technician,married,professional.course,,no,no,telephone,may,tue,20,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2381,42,technician,single,,no,no,no,telephone,may,tue,27,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2382,34,technician,married,high.school,no,no,yes,telephone,may,tue,174,4,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2383,28,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,260,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2384,43,self-employed,single,professional.course,,yes,yes,telephone,may,tue,94,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2385,41,technician,single,professional.course,no,yes,no,telephone,may,tue,122,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2386,54,technician,married,professional.course,no,no,yes,telephone,may,tue,334,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2387,53,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,609,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2388,47,admin.,married,university.degree,,no,no,telephone,may,tue,202,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2389,47,admin.,married,university.degree,,no,no,telephone,may,tue,262,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2390,39,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,302,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2391,37,services,married,high.school,no,no,no,telephone,may,tue,121,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2392,40,technician,married,professional.course,,no,no,telephone,may,tue,202,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2393,35,services,divorced,professional.course,,no,no,telephone,may,tue,806,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2394,56,admin.,divorced,,,yes,yes,telephone,may,tue,31,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2395,36,admin.,married,high.school,,no,no,telephone,may,tue,21,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2396,45,blue-collar,married,basic.4y,,yes,no,telephone,may,tue,334,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2397,38,technician,single,university.degree,no,yes,yes,telephone,may,tue,156,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2398,41,technician,married,professional.course,no,no,no,telephone,may,tue,92,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2399,37,blue-collar,married,professional.course,,no,no,telephone,may,tue,128,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2400,45,admin.,single,university.degree,no,no,yes,telephone,may,tue,766,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2401,48,services,married,high.school,,no,no,telephone,may,tue,162,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2402,29,admin.,single,basic.9y,,no,no,telephone,may,tue,255,5,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2403,38,technician,single,university.degree,no,no,no,telephone,may,tue,137,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2404,48,services,married,high.school,,yes,no,telephone,may,tue,189,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2405,40,blue-collar,married,high.school,no,no,no,telephone,may,tue,110,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2406,38,blue-collar,single,university.degree,,yes,no,telephone,may,tue,395,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,yes
2407,42,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,135,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2408,32,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,102,4,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2409,56,admin.,married,,,yes,no,telephone,may,tue,705,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2410,54,services,married,,no,no,no,telephone,may,tue,192,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2411,60,retired,married,basic.4y,,no,no,telephone,may,tue,188,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2412,47,admin.,married,high.school,,yes,no,telephone,may,tue,139,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2413,46,blue-collar,married,,,no,no,telephone,may,tue,131,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2414,42,admin.,single,high.school,no,no,no,telephone,may,tue,65,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2415,55,blue-collar,married,basic.4y,,yes,yes,telephone,may,tue,266,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2416,37,services,married,high.school,no,yes,no,telephone,may,tue,76,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2417,38,technician,single,university.degree,no,no,no,telephone,may,tue,1015,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,yes
2418,45,technician,married,university.degree,,yes,no,telephone,may,tue,122,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2419,32,blue-collar,married,basic.6y,no,no,yes,telephone,may,tue,60,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2420,37,blue-collar,married,professional.course,,yes,yes,telephone,may,tue,111,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2421,30,technician,married,university.degree,no,yes,no,telephone,may,tue,683,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,yes
2422,36,blue-collar,married,high.school,no,no,yes,telephone,may,tue,100,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2423,48,admin.,married,high.school,no,no,no,telephone,may,tue,82,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2424,51,admin.,single,basic.6y,no,no,no,telephone,may,tue,470,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,yes
2425,46,housemaid,married,basic.4y,no,no,yes,telephone,may,tue,149,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2426,48,blue-collar,divorced,basic.4y,,no,no,telephone,may,tue,106,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2427,47,services,married,high.school,,no,no,telephone,may,tue,127,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2428,41,blue-collar,married,basic.4y,,yes,no,telephone,may,tue,320,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2429,53,retired,single,professional.course,,yes,no,telephone,may,tue,145,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2430,55,retired,married,basic.4y,,yes,no,telephone,may,tue,129,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2431,44,management,married,university.degree,,no,no,telephone,may,tue,730,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2432,48,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,36,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2433,50,services,married,,,no,no,telephone,may,tue,521,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2434,34,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,95,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2435,38,entrepreneur,married,basic.9y,no,no,no,telephone,may,tue,120,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2436,42,unemployed,single,university.degree,no,no,no,telephone,may,tue,349,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2437,57,retired,married,university.degree,no,yes,no,telephone,may,tue,768,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2438,58,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,tue,277,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2439,48,management,married,university.degree,,yes,no,telephone,may,tue,289,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2440,32,admin.,divorced,high.school,no,no,no,telephone,may,tue,473,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2441,35,admin.,single,university.degree,no,no,no,telephone,may,tue,133,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2442,55,retired,married,basic.6y,,no,no,telephone,may,tue,129,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2443,47,blue-collar,married,basic.4y,no,yes,yes,telephone,may,tue,386,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2444,31,services,married,basic.6y,,no,no,telephone,may,tue,1001,4,999,0,,1.1,93.994,-36.4,4.856,5191.0,yes
2445,38,technician,married,professional.course,no,yes,no,telephone,may,tue,76,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2446,49,self-employed,married,professional.course,no,yes,no,telephone,may,tue,214,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2447,33,self-employed,divorced,basic.9y,no,yes,no,telephone,may,tue,355,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2448,27,admin.,single,university.degree,no,yes,yes,telephone,may,tue,194,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2449,45,technician,married,university.degree,no,yes,yes,telephone,may,tue,845,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,yes
2450,34,management,divorced,university.degree,no,yes,no,telephone,may,tue,208,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2451,38,blue-collar,married,basic.4y,,yes,no,telephone,may,tue,173,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2452,45,technician,single,professional.course,no,no,no,telephone,may,tue,113,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2453,28,admin.,single,,no,no,no,telephone,may,tue,109,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2454,54,blue-collar,married,basic.4y,,no,no,telephone,may,tue,853,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2455,58,retired,married,professional.course,,no,yes,telephone,may,tue,518,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2456,48,blue-collar,married,,,no,no,telephone,may,tue,124,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2457,57,admin.,divorced,basic.9y,,no,no,telephone,may,tue,452,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2458,28,admin.,married,university.degree,no,,,telephone,may,tue,203,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2459,49,blue-collar,married,basic.9y,,no,no,telephone,may,tue,813,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2460,60,retired,married,university.degree,,,,telephone,may,tue,81,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2461,39,services,divorced,basic.9y,no,no,no,telephone,may,tue,93,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2462,40,self-employed,married,professional.course,no,no,no,telephone,may,tue,119,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2463,58,,married,basic.4y,no,no,yes,telephone,may,tue,295,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2464,36,blue-collar,married,basic.9y,,no,no,telephone,may,tue,296,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2465,59,retired,married,university.degree,no,no,no,telephone,may,tue,916,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2466,42,admin.,married,basic.6y,no,no,no,telephone,may,tue,60,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2467,35,student,single,university.degree,,no,no,telephone,may,tue,443,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2468,42,blue-collar,divorced,high.school,no,no,no,telephone,may,tue,225,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2469,37,blue-collar,married,high.school,no,yes,no,telephone,may,tue,262,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2470,49,blue-collar,married,basic.4y,,no,no,telephone,may,tue,431,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2471,39,blue-collar,married,basic.9y,,yes,yes,telephone,may,tue,358,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2472,46,blue-collar,married,basic.9y,,no,no,telephone,may,tue,565,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2473,36,admin.,married,high.school,no,no,no,telephone,may,tue,753,6,999,0,,1.1,93.994,-36.4,4.856,5191.0,yes
2474,35,technician,married,professional.course,no,no,no,telephone,may,tue,103,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2475,51,blue-collar,married,basic.4y,,no,no,telephone,may,tue,708,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2476,40,blue-collar,divorced,basic.9y,,yes,yes,telephone,may,tue,265,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2477,32,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,255,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2478,42,admin.,divorced,university.degree,no,no,no,telephone,may,tue,434,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2479,25,admin.,single,university.degree,no,no,no,telephone,may,tue,59,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2480,46,blue-collar,married,basic.6y,,yes,no,telephone,may,tue,305,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2481,42,admin.,married,basic.6y,no,no,no,telephone,may,tue,155,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2482,47,management,married,basic.4y,,yes,no,telephone,may,tue,805,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2483,56,admin.,married,high.school,no,no,no,telephone,may,tue,242,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2484,27,blue-collar,married,basic.4y,,no,no,telephone,may,tue,19,9,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2485,47,housemaid,married,university.degree,no,no,no,telephone,may,tue,93,6,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2486,30,management,single,university.degree,no,yes,no,telephone,may,tue,211,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2487,48,admin.,divorced,high.school,no,no,no,telephone,may,tue,31,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2488,45,management,married,,,yes,no,telephone,may,tue,213,5,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2489,58,retired,married,high.school,no,yes,no,telephone,may,tue,104,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2490,39,blue-collar,married,basic.9y,,yes,no,telephone,may,tue,342,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2491,54,admin.,married,university.degree,no,no,no,telephone,may,tue,172,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2492,33,management,single,university.degree,no,yes,yes,telephone,may,tue,160,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2493,58,retired,divorced,professional.course,,yes,no,telephone,may,tue,535,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2494,39,admin.,married,high.school,,yes,no,telephone,may,tue,514,5,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2495,49,self-employed,married,professional.course,no,yes,no,telephone,may,tue,276,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2496,33,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,176,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2497,40,housemaid,divorced,,no,no,no,telephone,may,tue,20,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2498,49,services,married,high.school,no,yes,no,telephone,may,tue,161,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2499,50,housemaid,single,,no,yes,no,telephone,may,tue,473,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2500,40,blue-collar,single,basic.9y,no,no,no,telephone,may,tue,245,4,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2501,50,services,married,,,no,no,telephone,may,tue,144,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2502,30,technician,married,university.degree,,no,no,telephone,may,tue,123,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2503,32,admin.,married,university.degree,no,yes,no,telephone,may,tue,93,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2504,59,retired,married,basic.4y,,no,no,telephone,may,tue,188,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2505,53,technician,married,professional.course,no,no,no,telephone,may,tue,332,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2506,43,admin.,divorced,basic.9y,no,,,telephone,may,tue,178,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2507,48,self-employed,married,basic.9y,,yes,no,telephone,may,tue,318,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2508,47,,divorced,basic.4y,,no,no,telephone,may,tue,94,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2509,53,blue-collar,married,basic.9y,,yes,no,telephone,may,tue,139,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2510,37,admin.,married,high.school,,no,no,telephone,may,tue,152,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2511,26,services,single,high.school,no,yes,no,telephone,may,tue,188,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2512,38,technician,single,professional.course,no,yes,no,telephone,may,tue,94,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2513,36,admin.,married,university.degree,no,no,no,telephone,may,tue,54,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2514,45,admin.,married,basic.9y,no,yes,no,telephone,may,tue,29,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2515,47,technician,married,basic.9y,no,yes,no,telephone,may,tue,271,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2516,36,technician,married,professional.course,no,no,yes,telephone,may,tue,95,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2517,47,technician,married,basic.9y,no,no,no,telephone,may,tue,227,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2518,31,management,married,university.degree,no,no,no,telephone,may,tue,190,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2519,29,blue-collar,married,basic.6y,no,no,yes,telephone,may,tue,60,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2520,42,technician,single,,no,no,no,telephone,may,tue,162,4,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2521,41,services,married,basic.9y,no,yes,yes,telephone,may,tue,296,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2522,27,technician,single,professional.course,no,yes,no,telephone,may,tue,125,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2523,35,admin.,single,high.school,no,yes,no,telephone,may,tue,78,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2524,49,blue-collar,married,basic.4y,,yes,no,telephone,may,tue,67,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2525,45,blue-collar,married,basic.4y,no,,,telephone,may,tue,93,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2526,50,technician,married,basic.6y,no,yes,no,telephone,may,tue,119,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2527,49,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,3,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2528,27,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,297,3,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2529,58,retired,married,professional.course,,,,telephone,may,tue,179,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2530,39,services,married,high.school,no,no,no,telephone,may,tue,342,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2531,41,technician,married,basic.9y,no,yes,no,telephone,may,tue,420,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2532,45,services,married,high.school,,yes,no,telephone,may,tue,378,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2533,48,blue-collar,married,basic.4y,,yes,no,telephone,may,tue,190,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2534,46,admin.,divorced,high.school,,yes,no,telephone,may,tue,354,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2535,49,blue-collar,married,basic.4y,,no,no,telephone,may,tue,190,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2536,33,services,married,high.school,,no,no,telephone,may,tue,131,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2537,46,blue-collar,married,basic.4y,,no,no,telephone,may,tue,367,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2538,51,retired,married,basic.4y,,yes,yes,telephone,may,tue,394,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2539,43,admin.,married,high.school,no,yes,no,telephone,may,tue,91,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2540,51,admin.,married,high.school,,no,no,telephone,may,tue,280,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2541,43,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,768,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2542,38,blue-collar,married,basic.6y,no,no,no,telephone,may,tue,184,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2543,56,unemployed,married,basic.9y,,no,yes,telephone,may,tue,43,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
2544,34,services,married,high.school,no,yes,yes,telephone,may,tue,108,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
